1986/7/1,466
1986/7/11,466
1986/7/21,466
1986/8/1,255
1986/8/11,255
1986/8/21,255
1986/9/1,223
1986/9/11,223
1986/9/21,223
1986/10/1,194
1986/10/11,194
1986/10/21,194
1986/11/1,95.1
1986/11/11,95.1
1986/11/21,95.1
1986/12/1,67.5
1986/12/11,67.5
1986/12/21,67.5
1987/1/1,47.3
1987/1/11,47.3
1987/1/21,47.3
1987/2/1,40.9
1987/2/11,40.9
1987/2/21,40.9
1987/3/1,32.9
1987/3/11,32.9
1987/3/21,32.9
1987/4/1,35.6
1987/4/11,35.6
1987/4/21,35.6
1987/5/1,46.1
1987/5/11,46.1
1987/5/21,46.1
1987/6/1,243
1987/6/11,243
1987/6/21,243
1987/7/1,301
1987/7/11,301
1987/7/21,301
1987/8/1,117
1987/8/11,117
1987/8/21,117
1987/9/1,154
1987/9/11,154
1987/9/21,154
1987/10/1,172
1987/10/11,172
1987/10/21,172
1987/11/1,66.8
1987/11/11,66.8
1987/11/21,66.8
1987/12/1,46.7
1987/12/11,46.7
1987/12/21,46.7
1988/1/1,37.2
1988/1/11,37.2
1988/1/21,37.2
1988/2/1,39.1
1988/2/11,39.1
1988/2/21,39.1
1988/3/1,46.4
1988/3/11,46.4
1988/3/21,46.4
1988/4/1,58
1988/4/11,58
1988/4/21,58
1988/5/1,44.4
1988/5/11,44.4
1988/5/21,44.4
1988/6/1,186
1988/6/11,186
1988/6/21,186
1988/7/1,172
1988/7/11,172
1988/7/21,172
1988/8/1,315
1988/8/11,315
1988/8/21,315
1988/9/1,306
1988/9/11,306
1988/9/21,306
1988/10/1,168
1988/10/11,168
1988/10/21,168
1988/11/1,71.5
1988/11/11,71.5
1988/11/21,71.5
1988/12/1,47.4
1988/12/11,47.4
1988/12/21,47.4
1989/1/1,36.1
1989/1/11,36.1
1989/1/21,36.1
1989/2/1,41.4
1989/2/11,41.4
1989/2/21,41.4
1989/3/1,62.5
1989/3/11,62.5
1989/3/21,62.5
1989/4/1,58.9
1989/4/11,58.9
1989/4/21,58.9
1989/5/1,55.3
1989/5/11,55.3
1989/5/21,55.3
1989/6/1,262
1989/6/11,262
1989/6/21,262
1989/7/1,152
1989/7/11,152
1989/7/21,152
1989/8/1,118
1989/8/11,118
1989/8/21,118
1989/9/1,108
1989/9/11,108
1989/9/21,108
1989/10/1,106
1989/10/11,106
1989/10/21,106
1989/11/1,52
1989/11/11,52
1989/11/21,52
1989/12/1,40.1
1989/12/11,40.1
1989/12/21,40.1
1990/1/1,37.9
1990/1/11,37.9
1990/1/21,37.9
1990/2/1,36.1
1990/2/11,36.1
1990/2/21,36.1
1990/3/1,52.5
1990/3/11,52.5
1990/3/21,52.5
1990/4/1,41.1
1990/4/11,41.1
1990/4/21,41.1
1990/5/1,87.7
1990/5/11,87.7
1990/5/21,87.7
1990/6/1,243
1990/6/11,243
1990/6/21,243
1990/7/1,149
1990/7/11,149
1990/7/21,149
1990/8/1,95.5
1990/8/11,95.5
1990/8/21,95.5
1990/9/1,64.7
1990/9/11,64.7
1990/9/21,64.7
1990/10/1,139
1990/10/11,139
1990/10/21,139
1990/11/1,60.2
1990/11/11,60.2
1990/11/21,60.2
1990/12/1,45.6
1990/12/11,45.6
1990/12/21,45.6
1991/1/1,47.8
1991/1/11,47.8
1991/1/21,47.8
1991/2/1,52
1991/2/11,52
1991/2/21,52
1991/3/1,36.7
1991/3/11,36.7
1991/3/21,36.7
1991/4/1,32.8
1991/4/11,32.8
1991/4/21,32.8
1991/5/1,44
1991/5/11,44
1991/5/21,44
1991/6/1,70
1991/6/11,70
1991/6/21,70
1991/7/1,371
1991/7/11,371
1991/7/21,371
1991/8/1,386
1991/8/11,386
1991/8/21,386
1991/9/1,110
1991/9/11,110
1991/9/21,110
1991/10/1,142
1991/10/11,142
1991/10/21,142
1991/11/1,88.7
1991/11/11,88.7
1991/11/21,88.7
1991/12/1,55.9
1991/12/11,55.9
1991/12/21,55.9
1992/1/1,50.5
1992/1/11,50.5
1992/1/21,50.5
1992/2/1,64
1992/2/11,64
1992/2/21,64
1992/3/1,72.1
1992/3/11,72.1
1992/3/21,72.1
1992/4/1,228
1992/4/11,228
1992/4/21,228
1992/5/1,177
1992/5/11,177
1992/5/21,177
1992/6/1,390
1992/6/11,390
1992/6/21,390
1992/7/1,278
1992/7/11,278
1992/7/21,278
1992/8/1,101
1992/8/11,101
1992/8/21,101
1992/9/1,75.2
1992/9/11,75.2
1992/9/21,75.2
1992/10/1,155
1992/10/11,155
1992/10/21,155
1992/11/1,71.8
1992/11/11,71.8
1992/11/21,71.8
1992/12/1,42.6
1992/12/11,42.6
1992/12/21,42.6
1993/1/1,36.9
1993/1/11,36.9
1993/1/21,36.9
1993/2/1,36.1
1993/2/11,36.1
1993/2/21,36.1
1993/3/1,34.5
1993/3/11,34.5
1993/3/21,34.5
1993/4/1,42.3
1993/4/11,42.3
1993/4/21,42.3
1993/5/1,72.6
1993/5/11,72.6
1993/5/21,72.6
1993/6/1,125
